1338702211522686980,-0.6
1338703563577585666,0.325
1338704799148220417,1.0
1338704976936316928,0.13636363636363635
1338705015578505218,0.13636363636363635
1338705235389378562,0.13636363636363635
1338709047399174144,0.0
1338709167645863940,0.04999999999999999
1338710043315867649,0.21666666666666665
1338710456068956160,0.5
1338711375212916736,-0.16666666666666666
1338711872032419841,-0.3
1338712458698043394,0.2875
1338713425363525633,0.10833333333333334
1338714158179753984,0.0
1338714539140018177,-0.3333333333333333
1338716053283680256,0.06818181818181818
1338716810472955905,0.0
1338717810835550208,0.0
1338718699453358086,0.0
1338718766826446850,0.8
1338720073666625537,0.19318181818181815
1338720074664820736,0.0
1338720703437131776,0.21111111111111114
1338720949563080705,0.0
1338722501443129344,-0.625
1338723966341492736,0.25
1338725289388429312,0.0
1338726505275404289,0.45
1338728126717677568,0.13636363636363635
1338730658437488642,0.23
1338731157983211521,0.16
1338732233537024001,0.0
1338732707682131969,0.3
1338733339063300097,0.25
1338733783307194369,-0.26666666666666666
1338734348598710274,-0.4
1338735353793028097,0.0
1338735641174155264,0.0
1338735803971719168,-0.09090909090909093
1338735806387613696,0.10952380952380954
1338735808346406915,0.21666666666666667
1338735820681990144,0.0
1338736432907620353,0.375
1338737313879244801,-0.05
1338738393782562816,-0.07777777777777779
1338738701887651842,0.0
1338738702911041536,0.16666666666666666
1338738823090511873,0.0
1338740192929320961,0.125
1338741214657486850,0.125
1338741600608874497,0.0
1338743240317689857,0.0
1338744358498164738,0.0
1338745267898769410,0.25
1338745517292068864,-0.07777777777777779
1338745552356298755,0.25
1338746347315486721,0.0
1338746650815238144,0.1
1338748545432752128,0.26666666666666666
1338749996158640129,0.0
1338750160990576642,0.11250000000000003
1338752166920474625,0.05
1338752173136621568,0.575
1338753545919553536,0.0
1338753551519006720,0.0
1338753552554942465,0.05324675324675325
1338753691965247491,1.0
1338754762611843076,0.0
1338755091533271040,0.0
1338756208270819328,0.0
1338756701583933441,0.2272727272727273
1338757410891182085,0.0
1338758190368878597,0.0
